poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
4509,5844,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,American Research Group,9,Live Phone,,10/24/2004,600,John Kerry,157,DEM,50,George W. Bush,182,REP,47,,3,11/2/2004,50.93,48.43,2.5,0.5,0.5,1,-2.440800482,
4528,5882,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Los Angeles Times,172,Live Phone,,10/24/2004,568,John Kerry,157,DEM,48,George W. Bush,182,REP,48,,0,11/2/2004,50.93,48.43,2.5,2.5,-2.5,0.5,-0.363989201,
4517,5879,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Quinnipiac University,267,Live Phone,,10/24/2004,909,John Kerry,157,DEM,47,George W. Bush,182,REP,49,,-2,11/2/2004,50.93,48.43,2.5,4.5,-4.5,0,2.026833212,
4515,5850,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,SurveyUSA,325,IVR,,10/24/2004,803,John Kerry,157,DEM,53,George W. Bush,182,REP,45,,8,11/2/2004,50.93,48.43,2.5,5.5,5.5,1,3.056876038,
25357,5899,799,2004,2004_Pres-G_UT,UT,Pres-G,Pres-G,Valley Research,368,Live Phone,,10/24/2004,1200,John Kerry,157,DEM,23,George W. Bush,182,REP,68,2,-45,11/2/2004,26,71.54,-45.54,0.54,0.54,1,-3.736802372,for The Salt Lake Tribune
4530,5865,800,2004,2004_Pres-G_VA,VA,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/2004,625,John Kerry,157,DEM,44,George W. Bush,182,REP,50,,-6,11/2/2004,45.53,53.73,-8.21,2.21,2.21,1,-2.418303832,
4506,5841,802,2004,2004_Pres-G_WA,WA,Pres-G,Pres-G,SurveyUSA,325,IVR,,10/24/2004,618,John Kerry,157,DEM,51,George W. Bush,182,REP,45,,6,11/2/2004,52.82,45.64,7.18,1.18,-1.18,1,-1.867288441,
4529,88560,1367,2004,2004_Gov-G_MO,MO,Gov-G,Gov-G,Market Research Institute Inc.,186,Live Phone,,10/24/2004,500,Claire McCaskill,12790,DEM,46,Matt Blunt,12789,REP,47,,-1,11/2/2004,47.85,50.83,-2.98,1.98,1.98,1,-3.05861695,
4513,88561,1367,2004,2004_Gov-G_MO,MO,Gov-G,Gov-G,SurveyUSA,325,IVR,,10/24/2004,678,Claire McCaskill,12790,DEM,44,Matt Blunt,12789,REP,52,,-8,11/2/2004,47.85,50.83,-2.98,5.02,-5.02,1,0.783221465,
25357,120075,1372,2004,2004_Gov-G_UT,UT,Gov-G,Gov-G,Valley Research,368,Live Phone,,10/24/2004,1200,"Scott M. Matheson, Jr.",12803,DEM,36,"Jon M. Huntsman, Jr.",12805,REP,50,,-14,11/2/2004,41.35,57.74,-16.4,2.4,2.4,1,-2.286868804,for The Salt Lake Tribune
4506,88620,1373,2004,2004_Gov-G_WA,WA,Gov-G,Gov-G,SurveyUSA,325,IVR,,10/24/2004,618,Christine Gregoire,12814,DEM,49,Dino Rossi,12812,REP,47,,2,11/2/2004,48.87,48.87,0,2,2,1,-3.75504415,
4505,26695,1617,2004,2004_Sen-G_AR,AR,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/24/2004,649,Blanche Lincoln,3108,DEM,57,Jim Holt,3109,REP,38,,19,11/2/2004,55.9,44.07,11.83,7.17,7.17,1,-2.728299819,
4556,26385,1618,2004,2004_Sen-G_CA,CA,Sen-G,Sen-G,Field Research Corp. (Field Poll),94,Live Phone,,10/24/2004,1086,Barbara Boxer,3118,DEM,53,Bill Jones,3119,REP,34,,19,11/2/2004,57.71,37.8,19.91,0.91,-0.91,1,-3.081515834,
4512,26700,1618,2004,2004_Sen-G_CA,CA,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/24/2004,743,Barbara Boxer,3118,DEM,53,Bill Jones,3119,REP,38,,15,11/2/2004,57.71,37.8,19.91,4.91,-4.91,1,0.962301084,
4516,30463,1621,2004,2004_Sen-G_FL,FL,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/24/2004,944,Betty Castor,3157,DEM,46,Mel Martinez,3156,REP,49,,-3,11/2/2004,48.32,49.43,-1.11,1.89,-1.89,1,-1.15030548,
4519,26475,1628,2004,2004_Sen-G_KS,KS,Sen-G,Sen-G,Market Research Institute Inc.,186,Live Phone,,10/24/2004,573,Lee Jones,3227,DEM,26,Sam Brownback,3226,REP,59,,-33,11/2/2004,27.49,69.16,-41.68,8.68,8.68,1,1.625699041,
63795,117448,1628,2004,2004_Sen-G_KS,KS,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/24/2004,573,Lee Jones,3227,DEM,26,Sam Brownback,3226,REP,59,,-33,11/2/2004,27.49,69.16,-41.68,8.68,8.68,1,1.521228186,
4529,26480,1632,2004,2004_Sen-G_MO,MO,Sen-G,Sen-G,Market Research Institute Inc.,186,Live Phone,,10/24/2004,553,Nancy Farmer,3261,DEM,36,Christopher S. Bond,3260,REP,53,,-17,11/2/2004,42.8,56.09,-13.3,3.7,-3.7,1,-2.66785924,
4513,117369,1632,2004,2004_Sen-G_MO,MO,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/24/2004,675,Nancy Farmer,3261,DEM,34,Christopher S. Bond,3260,REP,60,,-26,11/2/2004,42.8,56.09,-13.3,12.7,-12.7,1,7.750344672,
4514,30552,1638,2004,2004_Sen-G_OH,OH,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/24/2004,818,Eric D. Fingerhut,3306,DEM,33,George V. Voinovich,3305,REP,59,,-26,11/2/2004,36.15,63.85,-27.7,1.7,1.7,1,-2.397252337,
4517,26584,1641,2004,2004_Sen-G_PA,PA,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/24/2004,909,Joe Hoeffel,3331,DEM,33.5,Arlen Specter,3330,REP,57.5,7,-24,11/2/2004,41.99,52.62,-10.63,13.37,-13.37,1,5.155619854,average of multiple versions or turnout models listed in poll
4515,26748,1641,2004,2004_Sen-G_PA,PA,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/24/2004,803,Joe Hoeffel,3331,DEM,38,Arlen Specter,3330,REP,51,,-13,11/2/2004,41.99,52.62,-10.63,2.37,-2.37,1,-6.635653061,
25357,30597,1644,2004,2004_Sen-G_UT,UT,Sen-G,Sen-G,Valley Research,368,Live Phone,,10/24/2004,1200,R. Paul Van Dam,3351,DEM,23,Robert F. Bennett,3350,REP,61,,-38,11/2/2004,28.4,68.73,-40.33,2.33,2.33,1,-2.946909338,for The Salt Lake Tribune
4506,26757,1646,2004,2004_Sen-G_WA,WA,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/24/2004,618,Patty Murray,3364,DEM,55,George R. Nethercutt,3366,REP,41,,14,11/2/2004,54.98,42.74,12.24,1.76,1.76,1,-3.342158084,
74179,139126,3326,2004,2004_House-O_LA-3,LA-3,House-G,House-O,Market Research Insight,185,Live Phone,,10/24/2004,600,Charlie Melancon,16607,DEM,14,William Tauzin,16609,REP,25,26,-11,11/2/2004,23.93,32,-8.07,2.93,-2.93,0,-4.008758476,sample size unavailable; estimated at 600 as a default
25357,139417,3554,2004,2004_House-G_UT-1,UT-1,House-G,House-G,Valley Research,368,Live Phone,,10/24/2004,400,Steven Thompson,16684,DEM,24.2,Rob Bishop,16685,REP,55.7,,-31.5,11/2/2004,29.13,67.91,-38.78,7.28,7.28,1,1.653336268,for The Salt Lake Tribune
25357,120429,3555,2004,2004_House-G_UT-2,UT-2,House-G,House-G,Valley Research,368,Live Phone,,10/24/2004,400,Jim Matheson,13806,DEM,44,John Swallow,13807,REP,38.4,,5.5999999,11/2/2004,54.76,43.21,11.54,5.94,-5.94,1,0.156071829,for The Salt Lake Tribune
25357,139420,3556,2004,2004_House-G_UT-3,UT-3,House-G,House-G,Valley Research,368,Live Phone,,10/24/2004,400,Beau Babka,16687,DEM,28.8,Chris Cannon,16688,REP,52.5,,-23.700001,11/2/2004,32.52,63.39,-30.87,7.17,7.17,1,2.355648903,for The Salt Lake Tribune
14792,20483,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,ABC News/The Washington Post,3,Live Phone,,10/25/2004,600,John Kerry,157,DEM,49,George W. Bush,182,REP,48,1,1,11/2/2004,48.31,50.77,-2.47,3.47,3.47,0,0.605721323,sample size unavailable; estimated at 600 as a default; average of multiple versions or turnout models listed in poll
15018,19858,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,GQR,126,Live Phone,D,10/25/2004,1000,John Kerry,157,DEM,49,George W. Bush,182,REP,47,1,2,11/2/2004,48.31,50.77,-2.47,4.47,4.47,0,2.066636467,for unspecified Democratic sponsor
77271,149047,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,Rasmussen Reports,277,IVR,,10/25/2004,3000,John Kerry,157,DEM,47.1,George W. Bush,182,REP,48.8,,-1.7,11/2/2004,48.31,50.77,-2.47,0.77,0.77,1,-1.563556604,
4510,5845,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,The Florida Poll,99,Live Phone,,10/25/2004,802,John Kerry,157,DEM,48,George W. Bush,182,REP,47,2,1,11/2/2004,47.09,52.1,-5.01,6.01,6.01,0,1.765995542,
4491,5825,765,2004,2004_Pres-G_GA,GA,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/25/2004,801,John Kerry,157,DEM,40,George W. Bush,182,REP,57,,-17,11/2/2004,41.38,57.98,-16.6,0.4,-0.4,1,-4.357497281,
4478,5809,775,2004,2004_Pres-G_MD,MD,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/2004,625,John Kerry,157,DEM,52,George W. Bush,182,REP,41,,11,11/2/2004,55.97,42.98,12.99,1.99,-1.99,1,-3.21952442,
4480,5814,777,2004,2004_Pres-G_MI,MI,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/25/2004,801,John Kerry,157,DEM,47,George W. Bush,182,REP,47,1,0,11/2/2004,51.23,47.81,3.42,3.42,-3.42,0.5,0.471957322,average of multiple versions or turnout models listed in poll
4490,5824,778,2004,2004_Pres-G_MN,MN,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/25/2004,801,John Kerry,157,DEM,47.5,George W. Bush,182,REP,49,1,-1.5,11/2/2004,51.14,47.66,3.48,4.98,-4.98,0,1.507700825,average of multiple versions or turnout models listed in poll
4487,5819,782,2004,2004_Pres-G_NC,NC,Pres-G,Pres-G,Research 2000,281,Live Phone,,10/25/2004,600,John Kerry,157,DEM,45,George W. Bush,182,REP,51,,-6,11/2/2004,43.58,56.02,-12.43,6.43,6.43,1,1.338290683,
4551,5889,786,2004,2004_Pres-G_NJ,NJ,Pres-G,Pres-G,Fairleigh Dickinson University,92,Live Phone,,10/25/2004,549,John Kerry,157,DEM,47,George W. Bush,182,REP,40,1,7,11/2/2004,52.92,46.24,6.68,0.32,0.32,1,-3.969866951,
4472,5803,786,2004,2004_Pres-G_NJ,NJ,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/25/2004,801,John Kerry,157,DEM,44.5,George W. Bush,182,REP,44,1,0.5,11/2/2004,52.92,46.24,6.68,6.18,-6.18,1,2.918709227,average of multiple versions or turnout models listed in poll
4579,5917,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Columbus Dispatch,57,Mail,,10/25/2004,2880,John Kerry,157,DEM,50,George W. Bush,182,REP,50,,0,11/2/2004,48.71,50.82,-2.11,2.11,2.11,0.5,-0.459831045,
4477,5808,792,2004,2004_Pres-G_OR,OR,Pres-G,Pres-G,Moore Information Group,217,Live Phone,,10/25/2004,450,John Kerry,157,DEM,47,George W. Bush,182,REP,45,,2,11/2/2004,51.6,47.42,4.18,2.18,-2.18,1,-1.332002732,among registered voters
4500,5846,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Gallup,112,Live Phone,,10/25/2004,670,John Kerry,157,DEM,50,George W. Bush,182,REP,47,,3,11/2/2004,50.93,48.43,2.5,0.5,0.5,1,-2.132919976,
4536,5873,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Temple University Institute for Survey Research,336,Live Phone,,10/25/2004,1488,John Kerry,157,DEM,48,George W. Bush,182,REP,47,,1,11/2/2004,50.93,48.43,2.5,1.5,-1.5,1,-0.815146208,
55068,5902,799,2004,2004_Pres-G_UT,UT,Pres-G,Pres-G,Dan Jones & Associates,70,Live Phone,,10/25/2004,1228,John Kerry,157,DEM,24,George W. Bush,182,REP,69,1,-45,11/2/2004,26,71.54,-45.54,0.54,0.54,1,-3.48263885,among registered voters
4483,5820,802,2004,2004_Pres-G_WA,WA,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/25/2004,801,John Kerry,157,DEM,50.5,George W. Bush,182,REP,44,2,6.5,11/2/2004,52.82,45.64,7.18,0.68,-0.68,1,-2.324741965,average of multiple versions or turnout models listed in poll
4507,5842,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,University of Wisconsin Survey Center,365,Live Phone,,10/25/2004,545,John Kerry,157,DEM,45,George W. Bush,182,REP,48,3,-3,11/2/2004,49.75,49.37,0.38,3.38,-3.38,0,0.009212745,
4487,88581,1369,2004,2004_Gov-G_NC,NC,Gov-G,Gov-G,Research 2000,281,Live Phone,,10/25/2004,600,Mike Easley,12795,DEM,53,Patrick J. Ballantine,12797,REP,41,,12,11/2/2004,55.62,42.88,12.74,0.74,-0.74,1,-3.956999437,
55068,88606,1372,2004,2004_Gov-G_UT,UT,Gov-G,Gov-G,Dan Jones & Associates,70,Live Phone,,10/25/2004,1228,"Scott M. Matheson, Jr.",12803,DEM,38,"Jon M. Huntsman, Jr.",12805,REP,54,1,-16,11/2/2004,41.35,57.74,-16.4,0.4,0.4,1,-4.547944826,
4483,88621,1373,2004,2004_Gov-G_WA,WA,Gov-G,Gov-G,Strategic Vision LLC,320,Live Phone,,10/25/2004,801,Christine Gregoire,12814,DEM,47,Dino Rossi,12812,REP,42,,5,11/2/2004,48.87,48.87,0,5,5,1,-0.628940463,
25134,30372,1621,2004,2004_Sen-G_FL,FL,Sen-G,Sen-G,Global Strategy Group,118,Live Phone,D,10/25/2004,700,Betty Castor,3157,DEM,47,Mel Martinez,3156,REP,43,,4,11/2/2004,48.32,49.43,-1.11,5.11,5.11,0,2.073344134,for unspecified Democratic sponsor
4510,30582,1621,2004,2004_Sen-G_FL,FL,Sen-G,Sen-G,The Florida Poll,99,Live Phone,,10/25/2004,802,Betty Castor,3157,DEM,46.6,Mel Martinez,3156,REP,43.5,,3.0999999,11/2/2004,48.32,49.43,-1.11,4.21,4.21,0,1.215626526,
4491,26669,1622,2004,2004_Sen-G_GA,GA,Sen-G,Sen-G,Strategic Vision LLC,320,Live Phone,,10/25/2004,801,Denise Majette,3174,DEM,40,Johnny Isakson,3173,REP,55,1,-15,11/2/2004,39.98,57.88,-17.9,2.9,2.9,1,-1.339679679,
4487,26631,1636,2004,2004_Sen-G_NC,NC,Sen-G,Sen-G,Research 2000,281,Live Phone,,10/25/2004,600,Erskine Bowles,3268,DEM,46,Richard Burr,3267,REP,47,,-1,11/2/2004,47.02,51.6,-4.58,3.58,3.58,1,-0.494284054,
4579,26360,1638,2004,2004_Sen-G_OH,OH,Sen-G,Sen-G,Columbus Dispatch,57,Mail,,10/25/2004,2880,Eric D. Fingerhut,3306,DEM,38,George V. Voinovich,3305,REP,62,,-24,11/2/2004,36.15,63.85,-27.7,3.7,3.7,1,0.034870891,
4536,26772,1641,2004,2004_Sen-G_PA,PA,Sen-G,Sen-G,Temple University Institute for Survey Research,336,Live Phone,,10/25/2004,1488,Joe Hoeffel,3331,DEM,29,Arlen Specter,3330,REP,51,5,-22,11/2/2004,41.99,52.62,-10.63,11.37,-11.37,1,3.479912453,
63717,117282,1643,2004,2004_Sen-G_SD,SD,Sen-G,Sen-G,Rasmussen Reports,277,IVR,,10/25/2004,500,Tom Daschle,3349,DEM,46,John R. Thune,3348,REP,49,,-3,11/2/2004,49.42,50.58,-1.15,1.85,-1.85,1,-1.576703637,
55068,120120,1644,2004,2004_Sen-G_UT,UT,Sen-G,Sen-G,Dan Jones & Associates,70,Live Phone,,10/25/2004,1228,R. Paul Van Dam,3351,DEM,22,Robert F. Bennett,3350,REP,65,2,-43,11/2/2004,28.4,68.73,-40.33,2.67,-2.67,1,-2.263253852,among registered voters
4483,26685,1646,2004,2004_Sen-G_WA,WA,Sen-G,Sen-G,Strategic Vision LLC,320,Live Phone,,10/25/2004,801,Patty Murray,3364,DEM,49,George R. Nethercutt,3366,REP,41,,8,11/2/2004,54.98,42.74,12.24,4.24,-4.24,1,-0.847521764,
4507,26789,1647,2004,2004_Sen-G_WI,WI,Sen-G,Sen-G,University of Wisconsin Survey Center,365,Live Phone,,10/25/2004,545,Russ Feingold,3375,DEM,51,Tim Michels,3376,REP,36,,15,11/2/2004,55.37,44.12,11.24,3.76,3.76,1,-2.359378001,
55068,139416,3554,2004,2004_House-G_UT-1,UT-1,House-G,House-G,Dan Jones & Associates,70,Live Phone,,10/25/2004,400,Steven Thompson,16684,DEM,21,Rob Bishop,16685,REP,64,2,-43,11/2/2004,29.13,67.91,-38.78,4.22,-4.22,1,-1.879100625,
55068,117811,3555,2004,2004_House-G_UT-2,UT-2,House-G,House-G,Dan Jones & Associates,70,Live Phone,,10/25/2004,430,Jim Matheson,13806,DEM,51,John Swallow,13807,REP,41,,10,11/2/2004,54.76,43.21,11.54,1.54,-1.54,1,-4.935718221,
55068,139419,3556,2004,2004_House-G_UT-3,UT-3,House-G,House-G,Dan Jones & Associates,70,Live Phone,,10/25/2004,400,Beau Babka,16687,DEM,25,Chris Cannon,16688,REP,55,2,-30,11/2/2004,32.52,63.39,-30.87,0.87,0.87,1,-5.22737227,
64289,118273,3576,2004,2004_House-G_WA-8,WA-8,House-G,House-G,SurveyUSA,325,IVR,,10/25/2004,664,Dave Ross,14369,DEM,43,David G. Reichert,14370,REP,49,,-6,11/2/2004,46.7,51.5,-4.8,1.2,-1.2,1,-5.885851708,
15018,33184,8654,2004,2004_House-G_US,US,House-G,House-G,GQR,126,Live Phone,D,10/25/2004,600,Generic Candidate,13750,DEM,51,Generic Candidate,13751,REP,42,,9,11/2/2004,48.66,51.34,-2.68,11.68,11.68,0,7.101715639,for unspecified Democratic sponsor; sample size unavailable; estimated at 600 as a default
77271,149221,8654,2004,2004_House-G_US,US,House-G,House-G,Rasmussen Reports,277,IVR,,10/25/2004,3000,Generic Candidate,13750,DEM,44.4,Generic Candidate,13751,REP,42.2,,2.2,11/2/2004,48.66,51.34,-2.68,4.88,4.88,0,0.639248882,
63583,117024,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,Harris Insights & Analytics,133,Live Phone,,10/26/2004,1092,John Kerry,157,DEM,46,George W. Bush,182,REP,48,1,-2,11/2/2004,48.31,50.77,-2.47,0.47,0.47,1,-2.02364049,
77426,149500,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,YouGov,391,Online,,10/26/2004,2588,John Kerry,157,DEM,50,George W. Bush,182,REP,45,1,5,11/2/2004,48.31,50.77,-2.47,7.47,7.47,0,5.421310504,for Economist
4461,5790,756,2004,2004_Pres-G_AL,AL,Pres-G,Pres-G,SurveyUSA,325,IVR,,10/26/2004,636,John Kerry,157,DEM,39,George W. Bush,182,REP,57,,-18,11/2/2004,36.86,62.49,-25.63,7.63,7.63,1,3.517952857,
4421,5745,758,2004,2004_Pres-G_AZ,AZ,Pres-G,Pres-G,Rasmussen Reports,277,IVR,,10/26/2004,500,John Kerry,157,DEM,45,George W. Bush,182,REP,50,3,-5,11/2/2004,44.4,54.87,-10.47,5.47,5.47,1,1.162204928,
4439,5763,760,2004,2004_Pres-G_CO,CO,Pres-G,Pres-G,Public Opinion Strategies,260,Live Phone,,10/26/2004,500,John Kerry,157,DEM,42,George W. Bush,182,REP,51,,-9,11/2/2004,47.04,51.71,-4.67,4.33,-4.33,1,1.099991825,for Rocky Mountain Poll
4479,5810,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,EMC Research,130,Live Phone,,10/26/2004,600,John Kerry,157,DEM,46,George W. Bush,182,REP,48,,-2,11/2/2004,47.09,52.1,-5.01,3.01,3.01,1,-1.40344406,
4468,5798,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/26/2004,801,John Kerry,157,DEM,46.5,George W. Bush,182,REP,50,1,-3.5,11/2/2004,47.09,52.1,-5.01,1.51,1.51,1,-2.906647252,average of multiple versions or turnout models listed in poll
4445,5780,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,American Research Group,9,Live Phone,,10/26/2004,600,John Kerry,157,DEM,47,George W. Bush,182,REP,48,1,-1,11/2/2004,49.27,49.94,-0.67,0.33,-0.33,1,-2.991985378,average of multiple versions or turnout models listed in poll
4471,5801,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,Research 2000,281,Live Phone,,10/26/2004,600,John Kerry,157,DEM,48,George W. Bush,182,REP,49,1,-1,11/2/2004,49.27,49.94,-0.67,0.33,-0.33,1,-2.975418552,
4448,5787,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/26/2004,801,John Kerry,157,DEM,46,George W. Bush,182,REP,49,1,-3,11/2/2004,49.27,49.94,-0.67,2.33,-2.33,1,-0.768675823,average of multiple versions or turnout models listed in poll
4469,5799,771,2004,2004_Pres-G_KS,KS,Pres-G,Pres-G,SurveyUSA,325,IVR,,10/26/2004,651,John Kerry,157,DEM,37,George W. Bush,182,REP,60,,-23,11/2/2004,36.62,62.01,-25.38,2.38,2.38,1,-2.992850397,
4455,5793,775,2004,2004_Pres-G_MD,MD,Pres-G,Pres-G,Ipsos,154,Live Phone,,10/26/2004,455,John Kerry,157,DEM,59,George W. Bush,182,REP,38,,21,11/2/2004,55.97,42.98,12.99,8.01,8.01,1,3.694992904,for Reuters
4467,5796,777,2004,2004_Pres-G_MI,MI,Pres-G,Pres-G,Research 2000,281,Live Phone,,10/26/2004,600,John Kerry,157,DEM,50,George W. Bush,182,REP,46,1,4,11/2/2004,51.23,47.81,3.42,0.58,0.58,1,-2.865646541,
4456,5783,782,2004,2004_Pres-G_NC,NC,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/2004,625,John Kerry,157,DEM,43,George W. Bush,182,REP,52,1,-9,11/2/2004,43.58,56.02,-12.43,3.43,3.43,1,-1.864582979,
25353,5792,785,2004,2004_Pres-G_NH,NH,Pres-G,Pres-G,University of New Hampshire Survey Center,357,Live Phone,,10/26/2004,758,John Kerry,157,DEM,50,George W. Bush,182,REP,46,1,4,11/2/2004,50.29,48.92,1.37,2.63,2.63,1,-0.255671026,for WMUR
4416,5740,787,2004,2004_Pres-G_NM,NM,Pres-G,Pres-G,Rasmussen Reports,277,IVR,,10/26/2004,500,John Kerry,157,DEM,44,George W. Bush,182,REP,48,2,-4,11/2/2004,49.05,49.84,-0.79,3.21,-3.21,1,-0.487517195,
4475,5806,787,2004,2004_Pres-G_NM,NM,Pres-G,Pres-G,Zogby Analytics,395,Live Phone,,10/26/2004,600,John Kerry,157,DEM,44,George W. Bush,182,REP,47,,-3,11/2/2004,49.05,49.84,-0.79,2.21,-2.21,1,-1.385496532,
4465,117036,789,2004,2004_Pres-G_NY,NY,Pres-G,Pres-G,Marist College,183,Live Phone,,10/26/2004,636,John Kerry,157,DEM,57,George W. Bush,182,REP,39,1,18,11/2/2004,58.37,40.08,18.29,0.29,-0.29,1,-3.923345808,for NBC News
4404,5728,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/2004,1500,John Kerry,157,DEM,45,George W. Bush,182,REP,48,,-3,11/2/2004,48.71,50.82,-2.11,0.89,-0.89,1,-1.847100126,
4443,5773,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/26/2004,801,John Kerry,157,DEM,46.5,George W. Bush,182,REP,47.5,,-1,11/2/2004,48.71,50.82,-2.11,1.11,1.11,1,-1.949460652,average of multiple versions or turnout models listed in poll
4435,5759,791,2004,2004_Pres-G_OK,OK,Pres-G,Pres-G,Cole Hargrave Snodgrass & Associates,56,Live Phone,,10/26/2004,500,John Kerry,157,DEM,32,George W. Bush,182,REP,60,,-28,11/2/2004,34.43,65.57,-31.14,3.14,3.14,1,-0.459449093,among registered voters
4462,5791,792,2004,2004_Pres-G_OR,OR,Pres-G,Pres-G,American Research Group,9,Live Phone,,10/26/2004,600,John Kerry,157,DEM,50,George W. Bush,182,REP,46,,4,11/2/2004,51.6,47.42,4.18,0.18,-0.18,1,-3.216539916,
4436,5760,792,2004,2004_Pres-G_OR,OR,Pres-G,Pres-G,DHM Research,76,Live Phone,,10/26/2004,608,John Kerry,157,DEM,49,George W. Bush,182,REP,43,,6,11/2/2004,51.6,47.42,4.18,1.82,1.82,1,-1.31054302,among registered voters
4470,5800,792,2004,2004_Pres-G_OR,OR,Pres-G,Pres-G,SurveyUSA,325,IVR,,10/26/2004,687,John Kerry,157,DEM,50,George W. Bush,182,REP,47,,3,11/2/2004,51.6,47.42,4.18,1.18,-1.18,1,-1.941751935,
4460,5788,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/26/2004,801,John Kerry,157,DEM,48,George W. Bush,182,REP,48,,0,11/2/2004,50.93,48.43,2.5,2.5,-2.5,0.5,-0.00020798,
4484,5816,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,West Chester University,377,Live Phone,,10/26/2004,684,John Kerry,157,DEM,50,George W. Bush,182,REP,45,,5,11/2/2004,50.93,48.43,2.5,2.5,2.5,1,-0.120521804,
4450,5775,794,2004,2004_Pres-G_RI,RI,Pres-G,Pres-G,SurveyUSA,325,IVR,,10/26/2004,594,John Kerry,157,DEM,54,George W. Bush,182,REP,41,,13,11/2/2004,59.54,38.75,20.79,7.79,-7.79,1,0.854512889,
4447,5771,802,2004,2004_Pres-G_WA,WA,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/2004,800,John Kerry,157,DEM,50,George W. Bush,182,REP,45,,5,11/2/2004,52.82,45.64,7.18,2.18,-2.18,1,-0.620364404,
4446,5781,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,American Research Group,9,Live Phone,,10/26/2004,600,John Kerry,157,DEM,48,George W. Bush,182,REP,47,1,1,11/2/2004,49.75,49.37,0.38,0.62,0.62,1,-2.710055726,average of multiple versions or turnout models listed in poll
4449,5789,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,Strategic Vision LLC,320,Live Phone,,10/26/2004,801,John Kerry,157,DEM,46,George W. Bush,182,REP,49,1,-3,11/2/2004,49.75,49.37,0.38,3.38,-3.38,0,0.786005726,average of multiple versions or turnout models listed in poll
4456,88582,1369,2004,2004_Gov-G_NC,NC,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/2004,625,Mike Easley,12795,DEM,54,Patrick J. Ballantine,12797,REP,38,,16,11/2/2004,55.62,42.88,12.74,3.26,3.26,1,-0.657220197,
